Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
FGB	gene	FGB	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BOTH monoallelic and biallelic (but BIALLELIC mutations cause a more SEVERE disease form), autosomal or pseudoautosomal	Afibrinogenaemia, congenital, MIM# 202400;Hypofibrinogenaemia, congenital, MIM# 202400;Dysfibrinogenaemia, congenital, MIM# 616004				12393540;16195396;24560896		False	3	100;0;0	1.4452	True		ENSG00000171564	ENSG00000171564	HGNC:3662													
FGD1	gene	FGD1	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			X-LINKED: hemizygous mutation in males, biallelic mutations in females	Aarskog-Scott syndrome, MIM # 305400;Mental retardation, X-linked syndromic 16, MIM# 305400				7954831;20082460		False	3	100;0;0	1.4452	True		ENSG00000102302	ENSG00000102302	HGNC:3663													
FGD4	gene	FGD4	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Charcot Marie Tooth disease, type 4H, 609311;MONDO:0012250				17564959;31152969;28847448;28543957		False	3	100;0;0	1.4452	True		ENSG00000139132	ENSG00000139132	HGNC:19125													
FGF10	gene	FGF10	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	congenital alveolar dysplasia due to FGF10 MONDO:0100090;acinar dysplasia caused by mutation in FGF10 MONDO:0600017				9916808;15654336;16501574;16630169;17213838;33967277;30639323		False	3	100;0;0	1.4452	True		ENSG00000070193	ENSG00000070193	HGNC:3666													
FGF12	gene	FGF12	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Developmental and epileptic encephalopathy 47, MIM# 617166				32645220;27164707;27830185;27872899		False	3	100;0;0	1.4452	True		ENSG00000114279	ENSG00000114279	HGNC:3668													
FGF13	gene	FGF13	Expert Review Green;Literature	Mendeliome			X-LINKED: hemizygous mutation in males, biallelic mutations in females	Developmental and epileptic encephalopathy 90, MIM# 301058;Intellectual developmental disorder, X-linked 110, MIM# 301095				33245860;34184986		False	3	100;0;0	1.4452	True	Other	ENSG00000129682	ENSG00000129682	HGNC:3670													
FGF14	gene	FGF14	Expert list;Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Spinocerebellar ataxia 27, MIM# 609307;Vestibulocerebellar disorder with predominant ocular signs, MIM# 193003				12123606;12489043;15470364;29253853;30017992;32112487;32162847		False	3	100;0;0	1.4452	True		ENSG00000102466	ENSG00000102466	HGNC:3671													
FGF16	gene	FGF16	Expert list;Expert Review Green	Mendeliome			X-LINKED: hemizygous mutation in males, biallelic mutations in females	"Metacarpal 4-5 fusion, MIM#	309630"						False	3	100;0;0	1.4452	True		ENSG00000196468	ENSG00000196468	HGNC:3672													
FGF17	gene	FGF17	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Hypogonadotropic hypogonadism 20 with or without anosmia MIM#615270				31200363;31748124;23643382		False	3	100;0;0	1.4452	True		ENSG00000158815	ENSG00000158815	HGNC:3673													
FGF23	gene	FGF23	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	autosomal dominant hypophosphatemic rickets MONDO:0008660;familial hyperphosphatemic tumoral calcinosis/hyperphosphatemic hyperostosis syndrome MONDO:0100251				11062477;14966565;15590700;16151858;16030159;25378588;34444516		False	3	100;0;0	1.4452	True	Other	ENSG00000118972	ENSG00000118972	HGNC:3680													
FGF3	gene	FGF3	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Deafness, congenital with inner ear agenesis, microtia, and microdontia, MIM#610706				21480479;21306635;18435799;17236138;21306635;18701883;8223243;26995070;29902227;30504125		False	3	100;0;0	1.4452	True		ENSG00000186895	ENSG00000186895	HGNC:3681													
FGF5	gene	FGF5	Expert Review Green;Literature	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	hypertrichosis MONDO:0019280				24989505		False	3	100;0;0	1.4452	True		ENSG00000138675	ENSG00000138675	HGNC:3683													
FGF8	gene	FGF8	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Hypogonadotropic hypogonadism 6 with or without anosmia, MIM# 612702;Hypoplastic femurs and pelvis, MIM#619545				34433009;32664970;7768185;32664970;10603341;19509466;9462741;10603341;12223415;20463092;18596921;24280688;31748124		False	3	50;50;0	1.4452	True		ENSG00000107831	ENSG00000107831	HGNC:3686													
FGF9	gene	FGF9	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Multiple synostoses syndrome 3, OMIM # 612961;Craniosynostosis				33140402;28730625;19589401;33174625;19219044;28730625		False	3	100;0;0	1.4452	True		ENSG00000102678	ENSG00000102678	HGNC:3687													
FGFR1	gene	FGFR1	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Encephalocraniocutaneous lipomatosis, somatic mosaic 613001;Hartsfield syndrome 615465;Hypogonadotropic hypogonadism 2 with or without anosmia 147950;Jackson-Weiss syndrome 123150;Osteoglophonic dysplasia 166250;Pfeiffer syndrome 101600;Trigonocephaly 1 190440				18034870;23812909;26942290;16470795;15625620;29147600;20339250;7874169		False	3	100;0;0	1.4452	True	Other	ENSG00000077782	ENSG00000077782	HGNC:3688													
FGFR2	gene	FGFR2	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	"Antley-Bixler syndrome without genital anomalies or disordered steroidogenesis,MIM#	207410;Apert syndrome, MIM#	101200;Beare-Stevenson cutis gyrata syndrome, MIM#	123790;Bent bone dysplasia syndrome, MIM#	614592;Craniofacial-skeletal-dermatologic dysplasia, MIM#	101600;Craniosynostosis, nonspecific;Crouzon syndrome	, MIM#123500;Jackson-Weiss syndrome,MIM#	123150;LADD syndrome, MIM#	149730;Pfeiffer syndrome,MIM#	101600;Saethre-Chotzen syndrome	101400"				29848297;32879300;27323706		False	3	100;0;0	1.4452	True		ENSG00000066468	ENSG00000066468	HGNC:3689													
FGFR3	gene	FGFR3	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BOTH monoallelic and biallelic (but BIALLELIC mutations cause a more SEVERE disease form), autosomal or pseudoautosomal	achondroplasia MONDO:0007037;Thanatophoric dysplasia type 1 MONDO:0008546;Thanatophoric dysplasia type 2 MONDO:0008547;hypochondroplasia MONDO:0007793;Muenke syndrome MONDO:0011274;FGFR3-related chondrodysplasia MONDO:0019685;severe achondroplasia-developmental delay-acanthosis nigricans syndrome MONDO:0014658;Crouzon syndrome-acanthosis nigricans syndrome MONDO:0012833;camptodactyly-tall stature-scoliosis-hearing loss syndrome MONDO:0012504				8630492;32641982;27139183;24864036;17033969;20301331;20301540;20301650;20301628		False	3	50;50;0	1.4452	True	Other	ENSG00000068078	ENSG00000068078	HGNC:3690													
FGG	gene	FGG	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BOTH monoallelic and biallelic (but BIALLELIC mutations cause a more SEVERE disease form), autosomal or pseudoautosomal	congenital fibrinogen deficiency MONDO:0018060				2713997;11001902;11001903;9746756;23560673;28992465;10980108;15304068		False	3	100;0;0	1.4452	True		ENSG00000171557	ENSG00000171557	HGNC:3694													
FH	gene	FH	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	hereditary leiomyomatosis and renal cell cancer MONDO:0007888;fumaric aciduria MONDO:0011730				11865300;28300276;20301430;8200987;20549362;31746132;20301679		False	3	100;0;0	1.4452	True		ENSG00000091483	ENSG00000091483	HGNC:3700													
FHL1	gene	FHL1	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	Reducing body myopathy MONDO:0019948;X-linked Emery-Dreifuss muscular dystrophy MONDO:0010680				19716112;20186852;20301609;18179901;25274776;34366191;18274675;19181672		False	3	100;0;0	1.4452	True		ENSG00000022267	ENSG00000022267	HGNC:3702													
FHOD3	gene	FHOD3	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Cardiomyopathy, familial hypertrophic, 28, MIM# 619402				32335906;31742804;30442288		False	3	100;0;0	1.4452	True		ENSG00000134775	ENSG00000134775	HGNC:26178													
FIBP	gene	FIBP	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Thauvin-Robinet-Faivre syndrome, MIM#617107				26660953;27183861		False	3	100;0;0	1.4452	True		ENSG00000172500	ENSG00000172500	HGNC:3705													
FICD	gene	FICD	Expert Review Green;Literature	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	"Spastic paraplegia 92, autosomal recessive, MIM#	620911"				36136088		False	3	100;0;0	1.4452	True		ENSG00000198855	ENSG00000198855	HGNC:18416													
FIG4	gene	FIG4	Expert Review;Expert Review Green	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Yunis-Varon syndrome - MIM#216340;Polymicrogyria with epilepsy MIM# 612691;Charcot-Marie-Tooth disease, type 4J 611228;Amyotrophic lateral sclerosis 11, MIM# 612577				23623387;17572665;21705420;24878229;18758830;24598713		False	3	100;0;0	1.4452	True		ENSG00000112367	ENSG00000112367	HGNC:16873													
FIGLA	gene	FIGLA	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Premature ovarian failure 6, MIM# 612310				18499083;25314148;29914564		False	3	100;0;0	1.4452	True		ENSG00000183733	ENSG00000183733	HGNC:24669													
FILIP1	gene	FILIP1	Expert Review Green;Literature	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Neuromuscular disorder, congenital, with dysmorphic facies, MIM# 620775				36943452		False	3	100;0;0	1.4452	True		ENSG00000118407	ENSG00000118407	HGNC:21015													
FITM2	gene	FITM2	Expert list;Expert Review Green	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Siddiqi syndrome MIM#618635;dystonia;deafness				28067622;30214770;30288795		False	3	100;0;0	1.4452	True		ENSG00000197296	ENSG00000197296	HGNC:16135													
FKBP10	gene	FKBP10	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Bruck syndrome 1, MONDO:0009806;Osteogenesis imperfecta, type XI, OMIM:610968;Osteogenesis imperfecta type 11, MONDO:0012592;Bruck syndrome 1, OMIM:259450				20696291;20362275;20839288;21567934;21567934;23712425;22718341		False	3	100;0;0	1.4452	True		ENSG00000141756	ENSG00000141756	HGNC:18169													
FKBP14	gene	FKBP14	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Ehlers-Danlos syndrome, kyphoscoliotic type, 2, MIM# 614557				22265013;24773188;27149304;31132235;30561154;28617417		False	3	100;0;0	1.4452	True		ENSG00000106080	ENSG00000106080	HGNC:18625													
FKBP6	gene	FKBP6	Expert Review Green;Literature	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Spermatogenic failure 77, MIM# 620103				PMID: 36150389		False	3	100;0;0	1.4452	True		ENSG00000077800	ENSG00000077800	HGNC:3722													
FKRP	gene	FKRP	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Muscular dystrophy-dystroglycanopathy MONDO:0018276				11592034;11741828;14647208;19299310;19155270		False	3	100;0;0	1.4452	True		ENSG00000181027	ENSG00000181027	HGNC:17997													
FKTN	gene	FKTN	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Muscular dystrophy-dystroglycanopathy MONDO:0018276				9690476;19017726;20301385;28680109		False	3	100;0;0	1.4452	True		ENSG00000106692	ENSG00000106692	HGNC:3622													
FLAD1	gene	FLAD1	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Lipid storage myopathy due to flavin adenine dinucleotide synthetase deficiency MIM#255100				34454814;34718578;31392824;30982706;30311138;30427553;28433476;27259049;25058219		False	3	100;0;0	1.4452	True		ENSG00000160688	ENSG00000160688	HGNC:24671													
FLCN	gene	FLCN	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Birt-Hogg-Dube syndrome (MIM#135150);Pneumothorax, primary spontaneous (MIM#173600)				17124507;30586397;31625278		False	3	100;0;0	1.4452	True		ENSG00000154803	ENSG00000154803	HGNC:27310													
FLG	gene	FLG	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BOTH monoallelic and biallelic (but BIALLELIC mutations cause a more SEVERE disease form), autosomal or pseudoautosomal	Ichthyosis vulgaris MONDO:0024304				16444271;19349982;34608691		False	3	100;0;0	1.4452	True		ENSG00000143631	ENSG00000143631	HGNC:3748													
FLG2	gene	FLG2	Expert Review Green;Literature	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	"Peeling skin syndrome 6, MIM#	618084"				29758285;28884927;29505760		False	3	100;0;0	1.4452	True		ENSG00000143520	ENSG00000143520	HGNC:33276													
FLI1	gene	FLI1	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Bleeding disorder, platelet-type, 21 MONDO:0054577				10891501;10981960;24100448;28255014;26316623;26494917		False	3	100;0;0	1.4452	True		ENSG00000151702	ENSG00000151702	HGNC:3749													
FLII	gene	FLII	Expert Review Green;Literature	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Cardiomyopathy, dilated, 2J, MIM# 620635				32870709;11971982;32980309		False	3	100;0;0	1.4452	True		ENSG00000177731	ENSG00000177731	HGNC:3750													
FLNA	gene	FLNA	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	?FG syndrome 2, XL;Cardiac valvular dysplasia, X-linked;Congenital short bowel syndrome;Frontometaphyseal dysplasia 1;Heterotopia, periventricular, 1;Intestinal pseudoobstruction, neuronal Melnick-Needles syndrome;Otopalatodigital syndrome, type I;Otopalatodigital syndrome, type II;Terminal osseous dysplasia				30089473		False	3	100;0;0	1.4452	True		ENSG00000196924	ENSG00000196924	HGNC:3754													
FLNB	gene	FLNB	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	spondylocarpotarsal synostosis syndrome MONDO:0010094;filamin-related bone disorder MONDO:0019690				14991055;17360453;20301736;29566257;16801345;22190451		False	3	100;0;0	1.4452	True		ENSG00000136068	ENSG00000136068	HGNC:3755													
FLNC	gene	FLNC	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Myofibrillar myopathy MONDO:0018943;Dilated cardiomyopathy MONDO:0005021;distal myopathy with posterior leg and anterior hand involvement MONDO:0013550				15929027;32112656		False	3	100;0;0	1.4452	True		ENSG00000128591	ENSG00000128591	HGNC:3756													
FLT4	gene	FLT4	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Congenital heart defects, multiple types, 7, MIM# 618780;Lymphatic malformation 1, MIM# 153100				9817924;10835628;12960217;30232381		False	3	100;0;0	1.4452	True		ENSG00000037280	ENSG00000037280	HGNC:3767													
FLVCR1	gene	FLVCR1	Expert list;Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	posterior column ataxia-retinitis pigmentosa syndrome MONDO:0012177;Neurodevelopmental disorder with microcephaly, absent speech, and hypotonia, MIM#621060				21070897;22279524;21267618		False	3	100;0;0	1.4452	True		ENSG00000162769	ENSG00000162769	HGNC:24682													
FLVCR2	gene	FLVCR2	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Proliferative vasculopathy and hydranencephaly-hydrocephaly syndrome, MIM# 225790				30712878;20206334;20518025;20690116;25677735		False	3	100;0;0	1.4452	True		ENSG00000119686	ENSG00000119686	HGNC:20105													
FMN2	gene	FMN2	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Intellectual developmental disorder, autosomal recessive 47, MIM#616193				25480035;32162566;24161494		False	3	100;0;0	1.4452	True		ENSG00000155816	ENSG00000155816	HGNC:14074													
FMO3	gene	FMO3	Expert Review Green;NHS GMS;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Trimethylaminuria, MIM#602079				28649550;31240165		False	3	100;0;0	1.4452	True		ENSG00000007933	ENSG00000007933	HGNC:3771													
